ID Cliente,Tamaño de Cliente,Meses Comprados,N° Meses Comprados,Activo
8051,MICRO,"['Agosto', 'Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",5,0
8052,MICRO,"['Agosto', 'Diciembre', 'Noviembre', 'Octubre']",4,0
8053,CHICO,"['Agosto', 'Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",5,0
8054,MICRO,"['Agosto', 'Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",5,0
8055,MICRO,"['Agosto', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8056,MICRO,"['Agosto', 'Septiembre']",2,0
8057,MICRO,"['Agosto', 'Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",5,0
8058,MICRO,"['Agosto', 'Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",5,0
8059,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8060,GRANDE,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8061,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8062,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8063,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8064,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8065,CHICO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8066,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8067,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8068,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8069,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8070,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8071,CHICO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8072,CHICO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8073,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8074,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8075,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8076,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8077,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8078,CHICO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8079,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8080,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8081,CHICO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8082,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8083,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8084,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8085,CHICO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8086,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8087,MICRO,"['Noviembre', 'Octubre', 'Septiembre']",3,0
8088,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8089,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8090,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8091,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8092,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8093,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8094,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8095,CHICO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8096,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8097,MICRO,"['Noviembre', 'Octubre', 'Septiembre']",3,0
8098,MICRO,['Septiembre'],1,0
8099,CHICO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8100,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8101,CHICO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8102,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8103,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8104,CHICO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8105,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8106,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8107,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8108,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8109,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8110,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8111,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8112,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8113,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8114,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8115,CHICO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8116,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8117,CHICO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8118,CHICO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8119,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8120,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8121,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8122,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8123,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8124,CHICO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8125,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8126,MICRO,"['Noviembre', 'Octubre', 'Septiembre']",3,0
8127,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8128,CHICO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8129,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8130,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8131,MICRO,"['Noviembre', 'Octubre', 'Septiembre']",3,0
8132,MICRO,"['Diciembre', 'Noviembre', 'Octubre', 'Septiembre']",4,0
8133,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8134,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8135,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8136,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8137,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8138,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8139,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8140,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8141,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8142,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8143,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8144,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8145,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8146,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8147,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8148,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8149,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8150,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8151,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8152,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8153,MICRO,['Octubre'],1,0
8154,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8155,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8156,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8157,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8158,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8159,EXT-GDE,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8160,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8161,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8162,MICRO,['Diciembre'],1,0
8163,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8164,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8165,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8166,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8167,GRANDE,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8168,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8169,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8170,MICRO,"['Diciembre', 'Noviembre']",2,0
8171,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8172,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8173,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8174,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8175,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8176,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8177,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8178,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8179,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8180,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8181,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8182,MICRO,"['Diciembre', 'Noviembre']",2,0
8183,MICRO,"['Noviembre', 'Octubre']",2,0
8184,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8185,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8186,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8187,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8188,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8189,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8190,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8191,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8192,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8193,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8194,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8195,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8196,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8197,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8198,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8199,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8200,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8201,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8202,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8203,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8204,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8205,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8206,EXT-GDE,"['Diciembre', 'Noviembre']",2,0
8207,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8208,MEDIANO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8209,CHICO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8210,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8211,GRANDE,"['Diciembre', 'Noviembre']",2,0
8212,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8213,MICRO,"['Diciembre', 'Noviembre', 'Octubre']",3,0
8214,MICRO,"['Diciembre', 'Noviembre']",2,0
8215,MEDIANO,"['Diciembre', 'Noviembre']",2,0
8216,MICRO,"['Diciembre', 'Noviembre']",2,0
8217,MICRO,"['Diciembre', 'Noviembre']",2,0
8218,MICRO,"['Diciembre', 'Noviembre']",2,0
8219,MEDIANO,"['Diciembre', 'Noviembre']",2,0
8220,MEDIANO,"['Diciembre', 'Noviembre']",2,0
8221,MEDIANO,"['Diciembre', 'Noviembre']",2,0
8222,CHICO,"['Diciembre', 'Noviembre']",2,0
8223,MICRO,"['Diciembre', 'Noviembre']",2,0
8224,MICRO,"['Diciembre', 'Noviembre']",2,0
8225,MICRO,"['Diciembre', 'Noviembre']",2,0
8226,MICRO,"['Diciembre', 'Noviembre']",2,0
8227,MICRO,"['Diciembre', 'Noviembre']",2,0
8228,MICRO,"['Diciembre', 'Noviembre']",2,0
8229,MEDIANO,"['Diciembre', 'Noviembre']",2,0
8230,MICRO,"['Diciembre', 'Noviembre']",2,0
8231,MEDIANO,"['Diciembre', 'Noviembre']",2,0
8232,MICRO,"['Diciembre', 'Noviembre']",2,0
8233,CHICO,"['Diciembre', 'Noviembre']",2,0
8234,CHICO,"['Diciembre', 'Noviembre']",2,0
8235,CHICO,"['Diciembre', 'Noviembre']",2,0
8236,MICRO,"['Diciembre', 'Noviembre']",2,0
8237,MICRO,"['Diciembre', 'Noviembre']",2,0
8238,MICRO,"['Diciembre', 'Noviembre']",2,0
8239,MICRO,"['Diciembre', 'Noviembre']",2,0
8240,MICRO,"['Diciembre', 'Noviembre']",2,0
8241,MICRO,"['Diciembre', 'Noviembre']",2,0
8242,CHICO,"['Diciembre', 'Noviembre']",2,0
8243,MEDIANO,"['Diciembre', 'Noviembre']",2,0
8244,MICRO,"['Diciembre', 'Noviembre']",2,0
8245,MICRO,"['Diciembre', 'Noviembre']",2,0
8246,MICRO,"['Diciembre', 'Noviembre']",2,0
8247,MICRO,"['Diciembre', 'Noviembre']",2,0
8248,MICRO,"['Diciembre', 'Noviembre']",2,0
8249,MICRO,"['Diciembre', 'Noviembre']",2,0
8250,MICRO,['Diciembre'],1,0
8251,MEDIANO,"['Diciembre', 'Noviembre']",2,0
8252,MICRO,"['Diciembre', 'Noviembre']",2,0
8253,MEDIANO,"['Diciembre', 'Noviembre']",2,0
8254,MICRO,"['Diciembre', 'Noviembre']",2,0
8255,CHICO,"['Diciembre', 'Noviembre']",2,0
8256,CHICO,"['Diciembre', 'Noviembre']",2,0
8257,MICRO,"['Diciembre', 'Noviembre']",2,0
8258,CHICO,"['Diciembre', 'Noviembre']",2,0
8259,CHICO,['Diciembre'],1,0
8260,MICRO,"['Diciembre', 'Noviembre']",2,0
8261,CHICO,"['Diciembre', 'Noviembre']",2,0
8262,CHICO,"['Diciembre', 'Noviembre']",2,0
8263,MICRO,"['Diciembre', 'Noviembre']",2,0
8264,MICRO,"['Diciembre', 'Noviembre']",2,0
8265,MICRO,['Diciembre'],1,0
8266,MICRO,"['Diciembre', 'Noviembre']",2,0
8267,MICRO,"['Diciembre', 'Noviembre']",2,0
8268,CHICO,"['Diciembre', 'Noviembre']",2,0
8269,CHICO,"['Diciembre', 'Noviembre']",2,0
8270,MICRO,"['Diciembre', 'Noviembre']",2,0
8271,MICRO,"['Diciembre', 'Noviembre']",2,0
8272,MEDIANO,['Diciembre'],1,0
8273,MICRO,['Diciembre'],1,0
8274,CHICO,['Diciembre'],1,0
8275,MICRO,['Diciembre'],1,0
8276,MICRO,['Diciembre'],1,0
8277,MICRO,['Diciembre'],1,0
8278,MEDIANO,['Diciembre'],1,0
8279,MICRO,['Diciembre'],1,0
8280,CHICO,['Diciembre'],1,0
8281,MICRO,['Diciembre'],1,0
8282,MICRO,['Diciembre'],1,0
8283,CHICO,['Diciembre'],1,0
8284,CHICO,['Diciembre'],1,0
8285,MEDIANO,['Diciembre'],1,0
8286,MICRO,['Diciembre'],1,0
8287,CHICO,['Diciembre'],1,0
8288,MICRO,['Diciembre'],1,0
8289,MICRO,['Diciembre'],1,0
8290,MICRO,['Diciembre'],1,0
8291,EXT-GDE,['Diciembre'],1,0
8292,MEDIANO,['Diciembre'],1,0
8293,MICRO,['Diciembre'],1,0
8294,MICRO,['Diciembre'],1,0
8295,MICRO,['Diciembre'],1,0
8296,MICRO,['Diciembre'],1,0
8297,MEDIANO,['Diciembre'],1,0
8299,CHICO,['Diciembre'],1,0
8301,MICRO,['Diciembre'],1,0
8302,CHICO,['Diciembre'],1,0
8303,CHICO,['Diciembre'],1,0
8304,MEDIANO,['Diciembre'],1,0
8305,CHICO,['Diciembre'],1,0
8306,MICRO,['Diciembre'],1,0
8308,MICRO,['Diciembre'],1,0
8309,GRANDE,['Diciembre'],1,0
8310,CHICO,['Diciembre'],1,0
8311,MICRO,['Diciembre'],1,0
8312,MICRO,['Diciembre'],1,0
8313,MEDIANO,['Diciembre'],1,0
8315,MICRO,['Diciembre'],1,0
8316,MICRO,['Diciembre'],1,0
8317,MEDIANO,['Diciembre'],1,0
8318,CHICO,['Diciembre'],1,0
8319,MICRO,['Diciembre'],1,0
8320,MEDIANO,['Diciembre'],1,0
8321,MICRO,['Diciembre'],1,0
8322,MICRO,['Diciembre'],1,0
8323,MICRO,['Diciembre'],1,0
8324,MICRO,['Diciembre'],1,0
8325,MICRO,['Diciembre'],1,0
8326,MICRO,['Diciembre'],1,0
8327,MEDIANO,['Diciembre'],1,0
8328,MICRO,['Diciembre'],1,0
8330,MEDIANO,['Diciembre'],1,0
8331,MICRO,['Diciembre'],1,0
8332,CHICO,['Diciembre'],1,0
8333,GRANDE,['Diciembre'],1,0
8335,MICRO,['Diciembre'],1,0
8336,MICRO,['Diciembre'],1,0
8337,CHICO,['Diciembre'],1,0
8338,MICRO,['Diciembre'],1,0
