ID Cliente,Total Ventas USD,Total Cajas,Productos Diferentes,Categorías Diferentes,Meses Diferentes,Cluster
1,248.14499999999998,70,19,5,3,0
2,905.55,208,33,7,3,2
3,205.395,67,26,7,3,2
4,2867.79,646,54,7,3,1
5,60.644999999999996,14,7,3,3,0
6,1001.4449999999999,214,20,4,3,0
7,5337.375,1134,73,7,3,1
8,838.995,213,42,6,3,2
9,828.975,191,34,5,3,0
10,1209.3600000000001,286,47,8,3,2
11,1610.58,361,40,6,3,2
12,312.81,85,16,4,3,0
13,2015.475,454,63,7,3,1
14,1391.655,324,47,6,3,2
15,1616.055,325,41,5,3,2
16,729.75,178,37,7,3,2
17,441.495,113,24,4,3,0
18,478.275,141,39,7,3,2
19,1246.845,331,57,7,3,2
20,769.11,193,25,5,3,0
21,326.85,86,34,5,3,0
22,525.6,159,25,5,3,0
23,1745.4,403,62,6,3,2
24,670.065,152,21,5,3,0
25,269.25,70,20,5,3,0
26,1405.965,351,54,8,3,2
27,2162.28,544,75,6,3,1
28,546.315,123,30,6,3,2
29,181.08,58,25,5,3,0
30,599.745,130,21,5,3,0
31,995.13,251,50,6,3,2
32,799.2,187,32,4,3,0
33,644.37,166,38,6,3,2
34,436.8,119,30,5,3,0
35,318.6,59,8,2,3,0
36,285.39,72,25,6,3,0
37,983.655,238,42,7,3,2
38,2253.975,527,62,6,3,1
39,713.52,188,45,5,3,2
40,996.24,233,43,6,3,2
41,157.425,44,15,5,3,0
42,609.75,161,39,6,3,2
43,661.47,179,41,6,3,2
44,283.35,80,26,4,3,0
45,1112.85,258,46,6,3,2
46,363.975,109,31,5,3,0
47,324.675,77,18,5,3,0
48,317.505,76,17,4,3,0
49,302.325,91,34,5,3,0
50,400.38,127,35,7,3,2
51,521.4,140,36,4,3,0
52,143.115,46,18,5,3,0
53,206.64,64,29,6,3,0
54,1200.135,309,44,6,3,2
55,1312.71,296,36,5,3,2
56,370.26,101,26,6,3,0
57,173.175,54,23,5,3,0
58,279.96,82,33,6,3,2
59,4952.34,1055,81,7,3,1
60,590.835,162,28,6,3,2
61,164.25,51,18,5,3,0
62,969.9,261,43,6,3,2
63,457.875,117,31,6,3,2
64,679.86,171,30,5,3,0
65,1069.86,269,45,7,3,2
66,317.59499999999997,74,14,2,3,0
67,2433.4500000000003,546,66,8,3,1
68,510.15,146,41,6,3,2
69,228.255,61,22,5,3,0
70,626.445,165,33,5,3,0
71,1491.525,347,48,6,3,2
72,7842.75,1639,63,7,3,1
73,884.67,192,28,4,3,0
74,581.505,159,40,6,3,2
75,615.705,174,31,6,3,2
76,1322.055,278,36,5,3,2
77,757.08,201,41,5,3,2
78,1364.625,349,40,5,3,2
79,397.74,116,31,6,3,2
80,159.81,47,21,5,3,0
81,1929.03,449,50,7,3,2
82,542.13,149,33,5,3,0
83,678.045,169,26,5,3,0
84,81.69,23,15,4,3,0
85,160.23,35,8,2,3,0
86,337.095,103,28,5,3,0
87,990.045,271,55,6,3,2
88,1475.415,348,55,7,3,2
89,805.185,171,24,6,3,0
90,797.5649999999999,197,30,6,3,2
91,540.39,130,26,5,3,0
92,1465.125,342,50,7,3,2
93,682.32,184,36,6,3,2
94,1326.075,297,41,6,3,2
95,1886.595,423,42,6,3,2
96,233.955,62,14,3,3,0
97,1175.88,303,38,6,3,2
98,2505.48,501,46,8,3,1
99,2396.025,528,47,8,3,1
100,1861.68,345,33,5,3,2
101,756.315,202,40,6,3,2
102,852.315,211,29,5,3,0
103,1094.25,236,36,5,3,2
104,1757.415,427,50,7,3,2
105,1965.555,430,50,7,3,2
106,610.125,129,26,5,2,3
107,634.83,173,34,5,3,0
108,399.48,118,29,4,3,0
109,1896.435,458,52,7,3,2
110,1707.42,371,40,6,3,2
111,1491.27,356,54,7,3,2
112,149.49,50,18,4,3,0
113,1373.205,326,34,5,3,2
114,356.59499999999997,103,34,5,3,0
116,240.96,77,21,4,3,0
117,3790.335,775,79,7,3,1
118,1333.785,297,41,5,3,2
119,440.61,119,29,6,3,0
120,1569.315,419,63,7,3,2
121,665.73,169,42,6,3,2
122,404.07,90,27,5,3,0
123,820.74,187,33,6,3,2
124,562.08,156,33,6,3,2
125,977.6850000000001,172,10,2,3,0
126,73.95,22,11,4,3,0
127,755.265,197,39,6,3,2
128,1001.685,231,32,5,3,0
129,149.85,46,20,5,3,0
130,826.155,205,34,5,3,0
131,245.22,64,25,5,3,0
132,319.005,90,29,5,3,0
133,1326.9,334,54,7,3,2
134,363.45,74,22,8,3,2
135,518.88,118,25,7,3,2
136,1398.63,331,53,7,3,2
137,964.14,255,33,5,3,2
138,181.65,56,31,4,3,0
139,323.205,103,28,5,3,0
140,505.77,130,31,6,3,2
141,483.57,140,36,6,3,2
142,1398.33,351,27,5,3,2
143,204.6,61,24,5,3,0
144,922.965,253,39,6,3,2
145,1247.64,300,47,6,3,2
146,2708.715,610,62,7,3,1
147,665.985,165,24,6,3,0
148,137.115,43,19,5,3,0
149,245.475,62,16,4,3,0
150,764.745,190,36,5,3,2
151,299.58,83,29,5,3,0
152,651.0600000000001,174,46,7,3,2
153,1346.25,388,47,6,3,2
154,1561.155,402,60,7,3,2
155,868.395,222,38,5,3,2
156,1218.3,301,42,7,3,2
157,587.865,154,34,5,3,0
158,1057.3799999999999,219,40,7,3,2
159,495.09000000000003,146,40,6,3,2
160,205.005,65,26,5,3,0
161,842.94,201,34,4,3,0
162,825.315,190,35,7,3,2
163,75.675,19,9,3,3,0
164,139.71,37,18,5,3,0
165,1739.895,351,40,7,3,2
166,489.15,120,27,5,3,0
167,726.9,182,42,7,3,2
168,680.625,151,26,6,3,0
169,242.58,83,34,5,3,0
170,241.095,45,9,2,3,0
171,212.97,57,19,4,3,0
172,349.035,105,27,5,3,0
173,795.21,199,28,4,3,0
174,454.185,119,41,6,3,2
175,1117.965,320,44,7,3,2
176,523.17,158,38,7,3,2
177,953.325,262,50,7,3,2
178,103.47,37,22,5,3,0
179,723.51,193,39,4,3,0
180,1003.62,259,41,6,3,2
181,953.745,219,35,6,3,2
182,1337.49,331,64,7,3,2
183,249.255,67,23,5,3,0
184,643.2,162,42,6,3,2
185,957.975,197,29,4,3,0
186,172.11,47,17,4,3,0
187,604.485,169,42,7,3,2
188,98.385,29,10,3,3,0
189,2387.52,576,53,6,3,1
190,547.665,138,28,6,3,0
191,612.405,170,44,6,3,2
192,1508.835,374,56,7,3,2
193,383.865,100,32,6,3,2
194,1957.77,451,66,6,3,1
195,1612.965,382,59,7,3,2
196,2124.735,487,55,7,3,1
197,268.86,70,19,5,3,0
198,253.68,79,30,6,3,0
199,1185.27,241,37,5,3,2
200,915.4350000000001,230,41,6,3,2
201,1643.61,416,53,7,3,2
202,1004.805,243,48,6,3,2
203,1593.7350000000001,370,48,6,3,2
204,1075.305,278,52,7,3,2
205,476.88,129,32,5,3,0
206,946.6800000000001,220,34,5,3,2
207,598.425,159,43,5,3,2
208,293.925,64,14,3,3,0
209,496.08,142,29,5,3,0
210,841.575,214,24,5,3,0
211,979.455,240,37,6,3,2
212,113.535,26,9,3,3,0
213,568.26,150,34,5,3,0
214,297.45,77,23,6,3,0
216,1.785,1,1,1,1,3
217,589.695,152,31,4,3,0
218,632.46,152,28,4,3,0
219,710.4,172,41,7,3,2
220,734.37,213,50,5,3,2
221,623.07,163,36,7,3,2
222,266.955,81,26,4,3,0
223,901.635,250,33,5,3,2
224,392.805,103,29,5,3,0
225,2095.215,448,39,5,3,2
226,342.705,94,22,6,3,0
227,1566.93,369,59,8,3,2
228,394.335,104,19,4,3,0
229,1252.62,279,45,8,3,2
230,495.645,140,32,5,3,0
231,227.82,64,18,4,3,0
232,436.92,112,29,7,3,2
233,438.78,89,23,5,3,0
234,1470.975,315,44,5,3,2
235,370.785,97,25,4,3,0
236,410.955,118,32,5,3,0
237,281.745,90,32,4,3,0
238,824.295,195,31,6,3,2
239,1053.045,255,32,5,3,2
240,1462.62,331,46,7,3,2
241,225.345,61,27,5,3,0
242,2133.345,485,55,8,3,1
244,1917.4950000000001,418,60,6,3,2
245,216.375,63,21,5,3,0
246,232.89000000000001,58,18,5,3,0
247,1381.275,302,46,6,3,2
248,3242.43,658,53,7,3,1
249,304.47,78,20,5,3,0
250,356.535,108,31,5,3,0
251,683.28,175,33,6,3,2
252,999.39,271,55,6,3,2
253,415.89,105,38,4,3,0
254,43.905,10,11,5,2,3
255,249.72,77,29,5,3,0
256,807.795,219,30,5,3,0
257,477.765,126,29,6,3,0
258,500.505,117,38,6,3,2
259,708.315,202,38,5,3,2
260,1108.515,283,46,7,3,2
261,596.415,165,42,5,3,2
262,538.635,141,46,6,3,2
263,1181.085,291,37,6,3,2
264,495.825,141,39,5,3,0
265,1339.725,250,37,4,3,0
266,469.84499999999997,126,21,5,3,0
267,288.21,80,20,5,3,0
268,1250.535,256,37,4,3,0
269,751.425,183,37,6,3,2
270,314.685,60,10,3,3,0
271,254.52,62,22,5,3,0
272,1547.475,344,52,8,3,2
273,3803.625,761,65,7,3,1
274,203.38500000000002,56,22,5,3,0
275,530.355,132,27,5,3,0
276,226.98,53,21,5,3,0
277,915.345,205,39,5,3,2
278,401.115,130,44,6,3,2
279,1252.1399999999999,259,25,5,3,0
280,997.35,214,31,5,3,0
281,388.15500000000003,110,30,6,3,0
282,290.88,80,25,4,3,0
283,406.005,115,38,5,3,0
284,378.45000000000005,91,29,5,3,0
285,209.28,72,26,6,3,0
286,1252.92,292,54,8,3,2
287,62.654999999999994,18,6,4,3,0
288,254.25,70,27,6,3,0
289,662.79,163,27,6,3,2
290,215.775,55,19,4,3,0
291,524.19,128,33,4,3,0
292,100.59,28,17,5,2,3
293,167.4,48,18,4,3,0
294,1089.495,231,39,7,3,2
295,376.125,88,18,4,3,0
296,1919.295,410,42,7,3,2
297,975.645,246,46,5,3,2
298,495.45000000000005,141,18,4,3,0
299,1821.975,361,38,6,3,2
300,712.905,185,28,6,3,2
301,648.525,172,40,6,3,2
302,698.49,157,40,6,3,2
303,714.975,176,23,5,3,0
304,37.410000000000004,10,5,2,2,3
305,952.38,225,35,6,3,2
306,962.22,230,37,5,3,2
307,529.785,133,30,6,3,2
308,1694.3700000000001,386,56,7,3,2
309,569.985,126,25,7,3,2
310,4179.855,878,65,7,3,1
311,206.67000000000002,62,26,5,3,0
312,2578.725,600,60,7,3,1
313,1161.06,245,29,4,3,0
314,655.815,165,38,7,3,2
315,435.33,113,31,4,3,0
316,473.13,120,30,5,3,0
317,74.175,24,14,5,3,0
318,2725.68,617,77,7,3,1
319,1404.03,265,27,5,3,0
320,833.97,190,37,7,3,2
321,496.545,124,34,6,3,2
322,530.97,114,23,6,3,0
324,258.165,66,25,4,3,0
325,206.46,68,27,5,3,0
326,361.65,116,45,4,3,0
327,148.695,47,23,4,3,0
328,340.17,91,27,5,3,0
329,491.625,133,28,5,3,0
330,309.645,94,32,5,3,0
331,7.32,2,2,2,1,3
332,604.995,158,33,5,3,0
333,461.415,124,40,6,3,2
334,2563.23,545,58,7,3,1
335,133.92,33,16,4,3,0
336,444.84,101,29,4,3,0
337,459.6,128,32,5,3,0
338,623.625,165,34,6,3,2
339,825.495,194,34,6,3,2
340,236.985,65,25,6,3,0
341,282.96,80,22,4,3,0
342,469.725,115,26,6,3,0
343,316.935,88,27,5,3,0
344,555.495,144,30,5,3,0
345,539.385,130,37,5,3,0
346,326.19,86,29,5,3,0
347,931.32,208,37,7,3,2
348,678.51,157,36,5,3,0
349,542.0699999999999,140,36,5,3,0
350,511.425,144,40,6,3,2
351,815.355,184,30,5,3,0
352,1016.445,207,35,7,3,2
353,266.985,79,35,5,3,0
354,972.24,227,46,6,3,2
355,597.375,144,32,6,3,2
356,2433.72,499,41,7,3,1
357,442.8,109,29,5,3,0
358,1328.7450000000001,281,49,7,3,2
359,253.62,51,13,4,3,0
360,682.74,143,28,5,3,0
361,2509.905,488,42,7,3,1
362,129.39,31,11,3,3,0
363,758.115,205,42,6,3,2
364,665.895,162,37,5,3,0
365,557.475,143,22,3,3,0
366,1849.605,441,56,6,3,2
367,242.01,67,26,6,3,0
368,4390.9349999999995,803,35,6,3,1
369,672.45,180,46,7,3,2
370,404.76,111,32,5,3,0
371,1100.3700000000001,283,51,7,3,2
372,2104.83,469,39,5,3,2
373,2262.555,512,51,7,3,1
374,556.665,144,42,7,3,2
375,848.28,189,30,6,3,2
376,290.73,93,29,5,3,0
377,1038.9,259,46,6,3,2
378,361.11,88,27,6,3,0
379,418.46999999999997,111,33,5,3,0
380,1336.05,329,48,7,3,2
381,1739.625,394,50,5,3,2
382,19.92,9,6,3,2,3
383,332.01,98,33,6,3,2
384,2174.61,462,53,7,3,1
385,365.49,100,28,4,3,0
386,813.69,178,41,6,3,2
387,644.28,186,35,6,3,2
388,441.69,127,39,6,3,2
389,1067.475,199,6,2,3,0
390,1080.87,258,34,6,3,2
391,654.36,146,35,6,3,2
392,583.02,163,25,5,3,0
393,390.435,101,34,6,3,2
394,157.215,43,13,3,3,0
395,820.8,210,32,5,3,0
396,906.18,221,45,6,3,2
397,500.655,126,29,5,3,0
398,412.845,94,27,4,3,0
399,582.06,137,32,5,3,0
400,718.47,137,23,4,3,0
401,1240.065,282,42,7,3,2
402,449.055,108,31,6,3,2
403,7310.37,1312,48,7,3,1
404,2251.5299999999997,464,47,5,3,2
405,945.12,213,36,5,3,2
406,144.93,44,16,5,3,0
407,1647.93,328,43,6,3,2
408,307.71,74,20,4,3,0
409,50.25,13,7,3,1,3
410,207.51,62,9,3,3,0
411,359.61,82,21,4,3,0
412,315.9,83,26,5,3,0
413,1254.78,235,22,5,3,0
414,1907.655,391,38,7,3,2
415,748.02,188,41,6,3,2
416,1276.14,296,36,5,3,2
417,2292.345,512,70,7,3,1
418,637.575,171,32,6,3,2
419,398.595,106,30,5,3,0
420,321.69,90,32,7,3,2
421,883.44,188,25,5,3,0
422,1602.33,334,42,6,3,2
423,1363.605,253,30,4,3,0
424,1951.11,438,61,7,3,1
425,338.295,76,25,6,2,3
426,479.205,140,26,5,3,0
427,84.315,17,6,2,1,3
428,924.435,170,32,6,3,2
429,7.17,2,1,1,1,3
430,296.805,80,32,6,3,0
431,520.5,112,12,4,3,0
432,1455.66,323,40,4,3,2
433,1222.665,276,36,6,3,2
434,368.76,110,31,6,3,0
435,1791.9,371,38,6,3,2
436,859.5,192,31,5,3,0
437,431.46000000000004,107,26,6,3,0
438,3648.0750000000003,774,51,7,3,1
439,719.9399999999999,173,41,5,3,2
440,1120.5149999999999,224,25,6,3,2
441,584.145,150,37,7,3,2
442,452.295,110,20,4,3,0
443,314.775,78,19,4,3,0
444,970.29,203,32,5,3,0
445,692.79,181,36,6,3,2
446,810.135,198,37,5,3,2
447,566.73,154,33,5,3,0
448,561.24,142,25,6,3,0
449,1344.42,311,47,8,3,2
450,209.985,46,13,5,3,0
451,476.325,101,23,5,3,0
452,93.63000000000001,29,28,5,3,0
453,898.38,186,37,6,3,2
454,243.36,67,27,5,3,0
455,420.39,108,37,6,2,2
456,761.685,183,41,5,3,2
457,575.715,143,35,6,3,2
458,655.5600000000001,178,37,6,3,2
459,1427.34,362,58,7,3,2
460,961.725,266,38,7,3,2
461,2136.09,439,50,7,3,1
462,328.395,80,25,6,3,0
463,1454.895,297,38,7,3,2
464,387.735,110,39,6,3,2
465,398.04,83,22,4,3,0
466,2192.61,434,52,6,3,1
467,261.96,49,8,3,3,0
468,182.85,44,18,4,3,0
469,185.04,41,14,4,3,0
470,274.2,79,26,5,3,0
471,556.275,136,32,6,3,2
472,1906.1399999999999,424,35,5,3,2
473,281.115,79,20,3,3,0
474,688.1850000000001,201,32,5,3,0
475,7182.135,1391,44,7,3,1
476,4301.16,887,58,8,3,1
477,612.51,159,41,7,3,2
478,408.645,97,27,5,3,0
479,298.065,77,23,4,3,0
480,702.345,162,34,6,3,2
481,449.85,107,25,4,3,0
482,1004.205,220,37,7,3,2
483,507.54,133,27,5,3,0
484,510.975,135,39,5,3,0
485,8433.164999999999,1592,40,6,3,1
486,2895.195,676,49,7,3,1
487,644.625,152,46,8,3,2
488,336.45,95,30,6,3,0
489,3974.73,744,44,6,3,1
490,318.285,93,22,6,3,0
491,1517.73,351,46,6,3,2
492,1969.425,406,53,7,3,2
493,813.555,162,32,5,3,0
494,451.8,104,24,5,3,0
495,1681.23,354,43,8,3,2
496,256.35,64,15,4,3,0
497,762.105,186,47,5,3,2
498,182.805,42,15,4,3,0
499,1081.755,287,47,6,3,2
500,322.53,91,17,4,3,0
501,567.015,163,38,5,3,0
502,199.515,58,23,4,3,0
503,640.11,166,43,7,3,2
504,513.84,112,22,4,3,0
505,681.12,151,36,6,3,2
506,359.475,80,30,6,3,0
507,1203.75,305,53,7,3,2
508,298.46999999999997,89,19,5,3,0
509,414.315,114,33,5,3,0
511,716.475,162,32,4,3,0
512,2220.06,470,53,6,3,1
513,527.775,126,29,5,3,0
514,721.485,194,36,5,3,0
515,2212.785,446,45,8,3,1
516,1704.135,379,51,7,3,2
517,392.85,87,21,3,3,0
518,357.435,87,27,6,3,0
519,430.575,121,27,6,3,0
520,294.03,77,25,5,3,0
521,640.125,160,25,6,3,0
522,711.6899999999999,191,28,4,3,0
523,484.005,105,21,5,3,0
524,2135.64,532,66,7,3,1
525,1372.605,345,57,7,3,2
526,644.49,174,28,5,3,0
527,421.905,108,26,6,3,0
528,1261.68,298,46,6,3,2
529,825.105,215,49,6,3,2
530,760.065,175,32,4,3,0
531,250.17,63,20,4,3,0
532,0.3,1,1,1,1,3
533,501.795,137,31,5,3,0
534,2298.33,523,58,7,3,1
535,305.685,84,34,6,3,2
536,282.975,72,18,4,3,0
537,986.94,243,58,7,3,2
538,2383.305,538,85,7,3,1
539,313.695,91,24,5,3,0
540,235.575,58,17,5,3,0
541,504.465,138,40,5,3,2
542,209.37,65,22,6,3,0
543,466.875,115,29,5,3,0
544,1633.41,360,42,7,3,2
545,194.07,55,24,5,3,0
546,1477.425,318,34,6,3,2
547,201.195,57,16,5,3,0
548,672.885,182,43,5,3,2
549,722.985,187,42,7,3,2
550,460.53,102,25,4,3,0
551,252.06,59,22,5,3,0
552,494.985,127,31,5,3,0
553,609.09,163,33,5,3,0
554,1773.6299999999999,430,51,7,3,2
555,339.33,87,22,4,3,0
556,266.1,73,24,6,3,0
557,2222.295,556,54,7,3,1
558,168.18,58,25,4,3,0
559,373.32,108,45,6,3,2
560,3270.525,757,75,7,3,1
561,307.275,87,31,5,3,0
562,415.71,100,31,6,3,0
563,302.04,85,21,4,3,0
564,458.34,116,27,5,3,0
565,1098.945,280,37,6,3,2
566,212.625,65,26,4,3,0
567,206.445,55,21,4,3,0
568,474.855,116,30,5,3,0
569,1128.57,235,35,7,3,2
570,156.96,46,23,5,3,0
571,552.525,150,34,5,3,0
572,99.825,25,8,2,3,0
573,1279.53,303,48,6,3,2
574,278.28000000000003,79,33,5,3,0
575,708.39,172,32,5,3,0
576,259.21500000000003,61,11,3,3,0
577,649.44,176,30,6,3,2
578,303.42,72,15,3,3,0
579,748.395,181,40,6,3,2
580,302.77500000000003,69,12,4,3,0
581,292.035,70,18,4,3,0
582,293.19,88,26,4,3,0
583,662.415,195,36,5,3,0
584,315.28499999999997,83,27,6,3,0
585,110.61,34,16,4,1,3
586,2049.075,430,55,7,3,1
587,413.40000000000003,113,34,6,3,2
588,1384.665,354,56,6,3,2
589,1470.45,341,57,7,3,2
590,224.505,58,14,5,3,0
591,2641.305,627,65,7,3,1
592,2550.8700000000003,489,27,4,3,2
593,1454.34,303,41,5,3,2
594,433.77000000000004,107,27,5,3,0
595,723.8100000000001,170,51,6,3,2
596,905.07,231,44,7,3,2
597,638.025,141,32,6,2,2
598,1687.08,381,45,4,3,2
599,1029.525,204,32,6,3,2
600,468.36,120,14,4,3,0
601,804.33,194,42,5,3,2
602,100.665,33,18,5,3,0
603,1015.44,230,42,7,3,2
604,531.03,132,29,5,3,0
605,1375.05,320,46,8,3,2
606,547.665,135,27,5,3,0
607,304.86,90,24,7,3,2
608,551.235,145,29,6,3,2
609,681.465,167,35,6,3,2
610,968.13,224,26,4,3,0
611,331.335,81,21,5,3,0
612,801.9,213,37,7,3,2
613,546.75,118,18,2,3,0
614,239.805,63,31,5,3,0
615,245.385,63,13,4,3,0
616,303.39,80,24,7,3,2
617,413.475,110,29,6,3,0
618,475.11,128,37,6,3,2
619,1337.43,309,45,5,3,2
620,106.245,30,15,4,3,0
621,780.84,189,35,5,3,0
622,432.21,134,38,6,3,2
623,470.535,121,24,4,3,0
624,2173.6349999999998,451,49,7,3,1
625,890.085,213,40,6,3,2
626,339.975,93,25,5,3,0
627,514.77,140,37,7,3,2
628,580.98,143,33,5,3,0
629,184.305,50,10,4,3,0
630,457.26,124,29,4,3,0
631,516.03,127,25,4,3,0
632,288.555,74,28,6,3,0
633,728.79,158,23,6,3,0
634,279.9,68,18,3,3,0
635,234.705,53,14,3,3,0
636,119.04,43,25,6,3,0
637,1180.17,270,44,6,3,2
638,708.6,189,42,6,3,2
639,367.275,123,36,5,3,0
640,589.98,135,33,5,3,0
641,1227.225,312,35,5,3,2
642,244.68,67,17,3,3,0
643,269.115,80,24,5,3,0
644,190.845,60,21,4,3,0
645,147.945,43,15,5,3,0
646,207.84,58,26,5,3,0
647,769.89,212,30,5,3,0
648,1945.86,493,59,6,3,1
649,386.055,116,29,5,3,0
650,1176.6,302,45,7,3,2
651,494.85,147,46,7,3,2
652,1711.365,353,37,7,3,2
653,1211.55,260,36,5,3,2
654,422.91,111,23,5,3,0
655,278.85,72,24,4,3,0
656,910.68,239,32,5,3,0
657,297.465,69,23,5,3,0
658,662.49,179,28,5,3,0
659,368.97,95,24,4,3,0
660,190.755,55,17,3,3,0
661,2650.485,661,68,7,3,1
662,299.955,83,24,5,3,0
663,337.83,82,24,5,3,0
664,422.355,115,27,4,3,0
665,124.905,40,16,4,3,0
666,389.71500000000003,102,22,4,3,0
667,604.92,138,28,5,3,0
668,265.38,70,26,5,3,0
669,144.07500000000002,48,26,5,3,0
670,209.01,62,23,4,3,0
671,331.56,56,15,4,3,0
672,411.33000000000004,114,28,5,3,0
673,1639.98,405,52,7,3,2
674,2428.905,493,48,8,3,1
675,1435.335,314,50,6,3,2
676,677.625,163,26,4,3,0
677,1254.21,299,46,6,3,2
678,970.41,236,38,6,3,2
679,2010.66,465,69,7,3,1
680,287.925,81,29,4,3,0
681,660.75,157,27,6,3,0
682,3281.925,619,50,7,3,1
683,662.4300000000001,183,47,6,3,2
684,15.315000000000001,5,4,3,1,3
685,285.705,84,26,5,3,0
686,151.59,43,16,4,3,0
687,1016.25,201,33,4,3,0
688,1529.055,346,38,5,3,2
689,342.24,77,23,4,3,0
690,381.72,94,24,5,3,0
691,518.085,138,30,5,3,0
692,1275.09,295,39,6,3,2
693,1063.395,261,39,5,3,2
694,1968.27,402,55,6,3,2
695,422.385,102,29,5,3,0
696,648.285,125,22,5,3,0
697,1959.99,433,48,6,3,2
698,779.82,197,47,6,3,2
699,1895.535,423,61,6,3,2
700,530.37,156,29,6,3,2
701,771.735,222,43,5,3,2
702,316.38,80,28,4,3,0
703,2293.125,501,61,8,3,1
704,290.385,93,23,4,3,0
705,590.88,142,30,6,3,2
706,2310.15,466,46,7,3,1
707,2548.785,588,52,8,3,1
708,1538.355,325,50,7,3,2
709,95.685,27,12,3,3,0
710,2577.21,549,42,7,3,1
711,143.535,42,21,6,3,0
712,510.81,139,32,5,3,0
713,520.275,142,37,6,3,2
714,1604.625,351,32,7,3,2
715,2387.055,530,40,6,3,1
716,419.25,112,25,5,3,0
717,267.65999999999997,63,19,4,3,0
718,738.945,196,42,5,3,2
719,300.84000000000003,74,22,2,3,0
720,3135.9900000000002,675,60,7,3,1
721,107.64,35,14,3,3,0
722,762.12,182,27,4,3,0
723,410.28,121,39,7,3,2
724,660.4350000000001,180,34,4,3,0
725,867.015,201,24,5,3,0
727,205.38,65,27,6,3,0
728,5521.41,1129,64,5,3,1
729,762.48,133,18,4,3,0
730,3966.12,770,61,7,3,1
731,2902.755,602,59,7,3,1
732,1405.395,277,28,4,3,0
733,1601.16,386,54,7,3,2
734,992.925,242,33,6,3,2
735,112.95,35,17,5,3,0
736,986.325,247,41,7,3,2
737,1076.5049999999999,269,48,8,3,2
738,508.755,120,25,5,3,0
739,201.42000000000002,60,24,6,3,0
740,822.42,184,34,6,3,2
741,125.805,42,18,5,3,0
742,639.615,182,37,6,3,2
743,318.28499999999997,66,14,3,3,0
744,443.28000000000003,131,25,6,3,0
745,586.74,150,38,6,3,2
746,1511.415,384,49,6,3,2
747,835.9200000000001,233,49,6,3,2
748,951.615,253,36,6,3,2
749,554.88,138,20,4,3,0
750,831.3,195,33,6,3,2
751,620.1,148,27,4,3,0
752,303.40500000000003,84,27,6,3,0
753,660.36,176,33,6,3,2
754,474.6,148,29,5,3,0
755,907.08,246,40,6,3,2
756,1709.925,392,60,7,3,2
757,716.565,202,47,5,3,2
758,1104.825,254,39,6,3,2
759,323.565,91,26,5,3,0
760,886.8,199,35,6,3,2
761,1110.645,278,42,5,3,2
762,2109.12,516,44,6,3,1
763,1708.6200000000001,411,51,4,3,2
764,238.68,79,23,4,3,0
765,665.49,129,34,7,2,2
766,962.655,227,39,7,3,2
767,66.19500000000001,23,14,3,3,0
768,1324.53,294,34,6,3,2
769,683.04,166,40,6,3,2
770,821.985,198,31,7,3,2
771,459.54,115,30,4,3,0
772,1290.045,276,39,6,3,2
773,3702.075,815,52,7,3,1
774,601.755,128,24,4,3,0
775,1035.825,239,39,7,3,2
776,574.65,140,23,3,3,0
777,873.495,216,35,6,3,2
778,343.78499999999997,101,20,5,3,0
779,447.96,111,28,6,3,0
780,815.4,199,42,6,3,2
781,172.74,38,9,4,3,0
782,473.565,121,29,5,3,0
783,251.145,64,12,2,3,0
784,1464.15,334,54,7,3,2
785,536.925,139,26,5,3,0
786,348.69,101,31,6,3,0
787,1003.65,238,39,7,3,2
788,402.0,106,21,5,3,0
789,337.74,102,39,6,3,2
790,1660.635,369,47,6,3,2
791,998.61,247,30,5,3,0
792,158.295,42,13,4,3,0
793,89.46000000000001,27,11,4,3,0
794,412.395,122,33,3,3,0
795,373.035,98,25,4,3,0
796,229.305,65,24,6,3,0
797,42.42,10,4,2,3,0
798,902.34,245,39,5,3,2
799,3829.71,830,73,7,3,1
800,1220.835,297,49,8,3,2
801,1357.635,343,39,6,3,2
802,1654.4099999999999,370,34,5,3,2
803,1714.35,423,73,7,3,1
804,278.235,77,23,4,3,0
805,3356.565,791,77,7,3,1
806,1161.21,300,42,6,3,2
807,4755.375,1027,64,7,3,1
808,639.135,173,40,7,3,2
809,207.12,67,39,5,3,0
810,3979.86,905,70,7,3,1
811,457.245,136,35,4,3,0
812,2142.7799999999997,535,55,7,3,1
813,620.28,166,50,7,3,2
814,318.69,89,28,4,3,0
815,471.63,129,39,7,3,2
816,1178.775,292,51,6,3,2
817,1212.84,336,47,6,3,2
818,427.545,119,27,5,3,0
819,168.0,53,31,5,3,0
820,1733.55,419,50,7,3,2
821,968.61,205,29,6,3,2
822,192.105,52,25,4,3,0
823,323.52,98,25,5,3,0
824,453.735,129,27,5,3,0
825,556.71,157,47,7,3,2
826,299.76,83,28,5,3,0
827,106.77,31,19,6,3,0
828,1992.945,487,21,4,3,0
829,658.3050000000001,172,33,4,3,0
830,3828.6150000000002,735,50,7,3,1
831,708.72,150,34,6,3,2
832,2444.955,497,61,8,3,1
833,649.08,162,36,6,3,2
834,1485.615,278,22,5,3,0
835,2588.355,520,55,7,3,1
836,575.505,159,43,5,3,2
837,2167.035,459,48,5,3,2
838,227.475,67,12,2,3,0
839,2191.305,424,26,6,3,2
840,203.835,52,17,5,3,0
841,214.11,62,20,5,3,0
842,4033.545,908,80,7,3,1
